Iteración;J1;J2;J3;J4;J5;J6;J7;J8;J9;J10;J11;J12;J13;T1_Win;T2_Win;Set_Status;Game_Sequence;Calculated_Probability
1166;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,0,0,1,1,1,1,0,0,1,1;0.03335%
1167;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,0,0,1,1,1,1,0,1,0,0;0.0%
1168;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,0,0,1,1,1,1,0,1,0,1;0.00613%
1169;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,0,1,0,0,1,1,1,0,1,0;0.0%
1170;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,0,1,0,0,1,1,1,0,1,1;0.03335%
1171;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,0,1,0,0,1,1,1,1,0,0;0.0%
1172;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,0,1,0,0,1,1,1,1,0,1;0.00613%
1173;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,0,1,0,1,0,1,1,0,1,0;0.0%
1174;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,0,1,0,1,0,1,1,0,1,1;0.00613%
1175;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,0,1,0,1,0,1,1,1,0,0;0.0%
1176;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,0,1,0,1,0,1,1,1,0,1;0.00113%
1177;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,0,1,0,1,1,0,1,0,1,0;0.0%
1178;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,0,1,0,1,1,0,1,0,1,1;0.03335%
1179;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,0,1,0,1,1,0,1,1,0,0;0.0%
1180;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,0,1,0,1,1,0,1,1,0,1;0.00613%
1181;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,0,1,0,1,1,1,0,0,1,0;0.0%
1182;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,0,1,0,1,1,1,0,0,1,1;0.00613%
1183;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,0,1,0,1,1,1,0,1,0,0;0.0%
1184;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,0,1,0,1,1,1,0,1,0,1;0.00113%
1185;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,0,1,1,0,0,1,1,0,1,0;0.0%
1186;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,0,1,1,0,0,1,1,0,1,1;0.03335%
1187;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,0,1,1,0,0,1,1,1,0,0;0.0%
1188;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,0,1,1,0,0,1,1,1,0,1;0.00613%
1189;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,0,1,1,0,1,0,1,0,1,0;0.0%
1190;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,0,1,1,0,1,0,1,0,1,1;0.18159%
1191;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,0,1,1,0,1,0,1,1,0,0;0.0%
1192;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,0,1,1,0,1,0,1,1,0,1;0.03335%
1193;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,0,1,1,0,1,1,0,0,1,0;0.0%
1194;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,0,1,1,0,1,1,0,0,1,1;0.03335%
1195;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,0,1,1,0,1,1,0,1,0,0;0.0%
1196;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,0,1,1,0,1,1,0,1,0,1;0.00613%
1197;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,0,1,1,1,0,0,1,0,1,0;0.0%
1198;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,0,1,1,1,0,0,1,0,1,1;0.03335%
1199;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,0,1,1,1,0,0,1,1,0,0;0.0%
1200;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,0,1,1,1,0,0,1,1,0,1;0.00613%
1201;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,0,1,1,1,0,1,0,0,1,0;0.0%
1202;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,0,1,1,1,0,1,0,0,1,1;0.00613%
1203;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,0,1,1,1,0,1,0,1,0,0;0.0%
1204;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,0,1,1,1,0,1,0,1,0,1;0.00113%
1205;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,0,1,1,1,1,0,0,0,1,0;0.0%
1206;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,0,1,1,1,1,0,0,0,1,1;0.03335%
1207;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,0,1,1,1,1,0,0,1,0,0;0.0%
1208;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,0,1,1,1,1,0,0,1,0,1;0.00613%
1209;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,1,0,0,0,1,1,1,0,1,0;0.0%
1210;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,1,0,0,0,1,1,1,0,1,1;0.18159%
1211;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,1,0,0,0,1,1,1,1,0,0;0.0%
1212;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,1,0,0,0,1,1,1,1,0,1;0.03335%
1213;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,1,0,0,1,0,1,1,0,1,0;0.0%
1214;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,1,0,0,1,0,1,1,0,1,1;0.03335%
1215;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,1,0,0,1,0,1,1,1,0,0;0.0%
1216;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,1,0,0,1,0,1,1,1,0,1;0.00613%
1217;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,1,0,0,1,1,0,1,0,1,0;0.0%
1218;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,1,0,0,1,1,0,1,0,1,1;0.18159%
1219;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,1,0,0,1,1,0,1,1,0,0;0.0%
1220;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,1,0,0,1,1,0,1,1,0,1;0.03335%
1221;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,1,0,0,1,1,1,0,0,1,0;0.0%
1222;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,1,0,0,1,1,1,0,0,1,1;0.03335%
1223;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,1,0,0,1,1,1,0,1,0,0;0.0%
1224;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,1,0,0,1,1,1,0,1,0,1;0.00613%
1225;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,1,0,1,0,0,1,1,0,1,0;0.0%
1226;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,1,0,1,0,0,1,1,0,1,1;0.18159%
1227;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,1,0,1,0,0,1,1,1,0,0;0.0%
1228;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,1,0,1,0,0,1,1,1,0,1;0.03335%
1229;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,1,0,1,0,1,0,1,0,1,0;0.0%
1230;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,1,0,1,0,1,0,1,0,1,1;0.98866%
1231;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,1,0,1,0,1,0,1,1,0,0;0.0%
1232;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,1,0,1,0,1,0,1,1,0,1;0.18159%
1233;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,1,0,1,0,1,1,0,0,1,0;0.0%
1234;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,1,0,1,0,1,1,0,0,1,1;0.18159%
1235;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,1,0,1,0,1,1,0,1,0,0;0.0%
1236;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,1,0,1,0,1,1,0,1,0,1;0.03335%
1237;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,1,0,1,1,0,0,1,0,1,0;0.0%
1238;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,1,0,1,1,0,0,1,0,1,1;0.18159%
1239;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,1,0,1,1,0,0,1,1,0,0;0.0%
1240;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,1,0,1,1,0,0,1,1,0,1;0.03335%
1241;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,1,0,1,1,0,1,0,0,1,0;0.0%
1242;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,1,0,1,1,0,1,0,0,1,1;0.03335%
1243;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,1,0,1,1,0,1,0,1,0,0;0.0%
1244;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,1,0,1,1,0,1,0,1,0,1;0.00613%
1245;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,1,0,1,1,1,0,0,0,1,0;0.0%
1246;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,1,0,1,1,1,0,0,0,1,1;0.18159%
1247;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,1,0,1,1,1,0,0,1,0,0;0.0%
1248;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,1,0,1,1,1,0,0,1,0,1;0.03335%
1249;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,1,1,0,0,0,1,1,0,1,0;0.0%
1250;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,1,1,0,0,0,1,1,0,1,1;0.03335%
1251;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,1,1,0,0,0,1,1,1,0,0;0.0%
1252;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,1,1,0,0,0,1,1,1,0,1;0.00613%
1253;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,1,1,0,0,1,0,1,0,1,0;0.0%
1254;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,1,1,0,0,1,0,1,0,1,1;0.18159%
1255;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,1,1,0,0,1,0,1,1,0,0;0.0%
1256;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,1,1,0,0,1,0,1,1,0,1;0.03335%
1257;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,1,1,0,0,1,1,0,0,1,0;0.0%
1258;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,1,1,0,0,1,1,0,0,1,1;0.03335%
1259;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,1,1,0,0,1,1,0,1,0,0;0.0%
1260;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,1,1,0,0,1,1,0,1,0,1;0.00613%
1261;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,1,1,0,1,0,0,1,0,1,0;0.0%
1262;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,1,1,0,1,0,0,1,0,1,1;0.03335%
1263;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,1,1,0,1,0,0,1,1,0,0;0.0%
1264;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,1,1,0,1,0,0,1,1,0,1;0.00613%
1265;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,1,1,0,1,0,1,0,0,1,0;0.0%
1266;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,1,1,0,1,0,1,0,0,1,1;0.00613%
1267;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,1,1,0,1,0,1,0,1,0,0;0.0%
1268;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,1,1,0,1,0,1,0,1,0,1;0.00113%
1269;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,1,1,0,1,1,0,0,0,1,0;0.0%
1270;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,1,1,0,1,1,0,0,0,1,1;0.03335%
1271;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,1,1,0,1,1,0,0,1,0,0;0.0%
1272;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,1,1,0,1,1,0,0,1,0,1;0.00613%
1273;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,1,1,1,0,0,0,1,0,1,0;0.0%
1274;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,1,1,1,0,0,0,1,0,1,1;0.18159%
1275;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,1,1,1,0,0,0,1,1,0,0;0.0%
1276;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,1,1,1,0,0,0,1,1,0,1;0.03335%
1277;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,1,1,1,0,0,1,0,0,1,0;0.0%
1278;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,1,1,1,0,0,1,0,0,1,1;0.03335%
1279;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,1,1,1,0,0,1,0,1,0,0;0.0%
1280;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,1,1,1,0,0,1,0,1,0,1;0.00613%
1281;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,1,1,1,0,1,0,0,0,1,0;0.0%
1282;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,1,1,1,0,1,0,0,0,1,1;0.18159%
1283;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,1,1,1,0,1,0,0,1,0,0;0.0%
1284;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,1,1,1,0,1,0,0,1,0,1;0.03335%
1285;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,0,1,1,1,1,0,0,0,0,1,0;0.0%
1286;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,0,1,1,1,1,0,0,0,0,1,1;0.03335%
1287;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,0,1,1,1,1,0,0,0,1,0,0;0.0%
1288;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,0,1,1,1,1,0,0,0,1,0,1;0.00613%
1289;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,1,0,0,0,0,1,1,1,0,1,0;0.0%
1290;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,1,0,0,0,0,1,1,1,0,1,1;0.03335%
1291;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,1,0,0,0,0,1,1,1,1,0,0;0.0%
1292;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,1,0,0,0,0,1,1,1,1,0,1;0.00613%
1293;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,1,0,0,0,1,0,1,1,0,1,0;0.0%
1294;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,1,0,0,0,1,0,1,1,0,1,1;0.00613%
1295;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,1,0,0,0,1,0,1,1,1,0,0;0.0%
1296;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,1,0,0,0,1,0,1,1,1,0,1;0.00113%
1297;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,1,0,0,0,1,1,0,1,0,1,0;0.0%
1298;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,1,0,0,0,1,1,0,1,0,1,1;0.03335%
1299;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,1,0,0,0,1,1,0,1,1,0,0;0.0%
1300;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,1,0,0,0,1,1,0,1,1,0,1;0.00613%
1301;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,1,0,0,0,1,1,1,0,0,1,0;0.0%
1302;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,1,0,0,0,1,1,1,0,0,1,1;0.00613%
1303;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,1,0,0,0,1,1,1,0,1,0,0;0.0%
1304;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;7.0;6.0;Ganado;1,1,0,0,0,1,1,1,0,1,0,1;0.00113%
1305;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;6.0;7.0;Perdido;1,1,0,0,1,0,0,1,1,0,1,0;0.0%
1306;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;7.0;6.0;Ganado;1,1,0,0,1,0,0,1,1,0,1,1;0.03335%
1307;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;6.0;7.0;Perdido;1,1,0,0,1,0,0,1,1,1,0,0;0.0%
